date,predicted_gold_Price,actual_gold_Price
2017-10-03,29714.033,29400.0
2017-10-04,29686.55,29331.0
2017-09-29,29633.613,29549.0
2017-10-02,29672.162,29437.25
2017-10-03,29652.797,29400.0
2017-10-04,29620.625,29331.0
2017-10-05,29608.123,29412.0
2017-10-02,29562.936,29437.25
2017-10-03,29549.22,29400.0
2017-10-04,29515.686,29331.0
2017-10-05,29496.266,29412.0
2017-10-06,29485.914,29510.0
2017-10-04,29414.834,29331.0
2017-10-05,29416.152,29412.0
2017-10-06,29416.932,29510.0
2017-10-09,29399.125,29670.0
2017-10-10,29394.787,29768.0
2017-10-05,29344.855,29412.0
2017-10-06,29348.334,29510.0
2017-10-09,29335.115,29670.0
2017-10-10,29328.623,29768.0
2017-10-11,29318.85,29659.0
2017-10-06,29421.305,29510.0
2017-10-09,29460.768,29670.0
2017-10-10,29473.006,29768.0
2017-10-11,29474.855,29659.0
2017-10-12,29476.764,29756.0
2017-10-09,29578.404,29670.0
2017-10-10,29610.67,29768.0
2017-10-11,29632.395,29659.0
2017-10-12,29651.924,29756.0
2017-10-13,29666.197,29800.0
2017-10-11,29762.77,29659.0
2017-10-12,29781.574,29756.0
2017-10-13,29808.334,29800.0
2017-10-16,29848.328,29808.0
2017-10-17,29845.26,29565.0
2017-10-12,29689.74,29756.0
2017-10-13,29712.762,29800.0
2017-10-16,29773.654,29808.0
2017-10-17,29778.5,29565.0
2017-10-18,29778.234,29536.0
2017-10-13,29784.295,29800.0
2017-10-16,29847.732,29808.0
2017-10-17,29856.477,29565.0
2017-10-18,29858.326,29536.0
2017-10-19,29853.482,29654.0
2017-10-16,29875.941,29808.0
2017-10-17,29888.994,29565.0
2017-10-18,29895.596,29536.0
2017-10-19,29894.725,29654.0
2017-10-20,29888.557,29541.0
2017-10-18,29594.549,29536.0
2017-10-19,29602.623,29654.0
2017-10-20,29608.188,29541.0
2017-10-23,29612.611,29499.0
2017-10-24,29610.553,29498.0
2017-10-19,29541.932,29654.0
2017-10-20,29553.885,29541.0
2017-10-23,29562.863,29499.0
2017-10-24,29557.754,29498.0
2017-10-25,29552.506,29362.0
2017-10-20,29639.783,29541.0
2017-10-23,29674.01,29499.0
2017-10-24,29675.285,29498.0
2017-10-25,29671.283,29362.0
2017-10-26,29666.379,29236.0
2017-10-23,29558.955,29499.0
2017-10-24,29557.158,29498.0
2017-10-25,29550.762,29362.0
2017-10-26,29545.863,29236.0
2017-10-27,29543.045,29272.0
2017-10-25,29514.291,29362.0
2017-10-26,29523.053,29236.0
2017-10-27,29533.7,29272.0
2017-10-30,29533.252,29349.0
2017-10-31,29524.44,29040.0
2017-10-26,29342.723,29236.0
2017-10-27,29342.338,29272.0
2017-10-30,29319.402,29349.0
2017-10-31,29311.217,29040.0
2017-11-01,29315.297,29120.0
2017-10-27,29183.76,29272.0
2017-10-30,29187.326,29349.0
2017-10-31,29187.584,29040.0
2017-11-01,29195.484,29120.0
2017-11-02,29197.574,29242.0
2017-10-30,29224.178,29349.0
2017-10-31,29218.523,29040.0
2017-11-01,29225.334,29120.0
2017-11-02,29215.172,29242.0
2017-11-03,29211.61,29191.0
2017-11-01,29064.955,29120.0
2017-11-02,29060.953,29242.0
2017-11-03,29050.955,29191.0
2017-11-06,29037.6,29363.0
2017-11-07,29042.648,29457.0
2017-11-02,29081.373,29242.0
2017-11-03,29080.463,29191.0
2017-11-06,29070.357,29363.0
2017-11-07,29065.322,29457.0
2017-11-08,29066.766,29562.0
2017-11-03,29227.383,29191.0
2017-11-06,29280.602,29363.0
2017-11-07,29298.383,29457.0
2017-11-08,29314.902,29562.0
2017-11-09,29322.975,29670.0
2017-11-06,29236.584,29363.0
2017-11-07,29249.533,29457.0
2017-11-08,29264.686,29562.0
2017-11-09,29274.824,29670.0
2017-11-10,29282.756,29508.0
2017-11-08,29448.732,29562.0
2017-11-09,29462.805,29670.0
2017-11-10,29493.389,29508.0
2017-11-13,29565.695,29619.0
2017-11-14,29574.426,29620.0
2017-11-09,29544.688,29670.0
2017-11-10,29574.818,29508.0
2017-11-13,29664.832,29619.0
2017-11-14,29671.867,29620.0
2017-11-15,29666.613,29528.0
2017-11-10,29656.021,29508.0
2017-11-13,29750.44,29619.0
2017-11-14,29756.877,29620.0
2017-11-15,29751.002,29528.0
2017-11-16,29737.703,29491.0
2017-11-13,29611.49,29619.0
2017-11-14,29632.75,29620.0
2017-11-15,29643.49,29528.0
2017-11-16,29644.955,29491.0
2017-11-17,29639.736,29658.0
2017-11-15,29657.812,29528.0
2017-11-16,29666.473,29491.0
2017-11-17,29674.678,29658.0
2017-11-20,29692.963,29339.0
2017-11-21,29689.729,29334.0
2017-11-16,29579.992,29491.0
2017-11-17,29587.082,29658.0
2017-11-20,29615.133,29339.0
2017-11-21,29621.285,29334.0
2017-11-22,29623.867,29504.0
2017-11-17,29538.586,29658.0
2017-11-20,29571.607,29339.0
2017-11-21,29582.445,29334.0
2017-11-22,29591.596,29504.0
2017-11-23,29594.188,29420.0
2017-11-20,29664.686,29339.0
2017-11-21,29669.924,29334.0
2017-11-22,29674.824,29504.0
2017-11-23,29677.1,29420.0
2017-11-24,29678.656,29375.0
2017-11-22,29365.535,29504.0
2017-11-23,29374.672,29420.0
2017-11-24,29383.393,29375.0
2017-11-27,29389.5,29460.0
2017-11-28,29382.209,29381.0
2017-11-23,29495.568,29420.0
2017-11-24,29504.123,29375.0
2017-11-27,29535.7,29460.0
2017-11-28,29533.643,29381.0
2017-11-29,29526.23,29215.0
2017-11-24,29427.82,29375.0
2017-11-27,29468.785,29460.0
2017-11-28,29471.953,29381.0
2017-11-29,29469.447,29215.0
2017-11-30,29463.293,28992.0
2017-11-27,29414.447,29460.0
2017-11-28,29420.383,29381.0
2017-11-29,29420.66,29215.0
2017-11-30,29416.527,28992.0
2017-12-01,29427.94,29217.0
2017-11-29,29388.996,29215.0
2017-11-30,29400.994,28992.0
2017-12-01,29430.502,29217.0
2017-12-04,29404.867,29059.0
2017-12-05,29391.379,28893.0
2017-11-30,29219.191,28992.0
2017-12-01,29233.988,29217.0
2017-12-04,29190.201,29059.0
2017-12-05,29175.836,28893.0
2017-12-06,29164.832,28972.0
2017-12-01,28979.67,29217.0
2017-12-04,28968.785,29059.0
2017-12-05,28969.379,28893.0
2017-12-06,28974.264,28972.0
2017-12-07,28981.025,28670.0
2017-12-04,29202.613,29059.0
2017-12-05,29212.732,28893.0
2017-12-06,29217.893,28972.0
2017-12-07,29217.16,28670.0
2017-12-08,29217.76,28588.0
2017-12-06,28903.123,28972.0
2017-12-07,28899.738,28670.0
2017-12-08,28896.65,28588.0
2017-12-11,28902.604,28429.0
2017-12-12,28912.615,28318.0
2017-12-07,28960.346,28670.0
2017-12-08,28967.549,28588.0
2017-12-11,28996.18,28429.0
2017-12-12,29004.94,28318.0
2017-12-13,29017.686,28377.0
2017-12-08,28760.36,28588.0
2017-12-11,28752.016,28429.0
2017-12-12,28752.04,28318.0
2017-12-13,28759.457,28377.0
2017-12-14,28774.545,28500.0
2017-12-11,28638.455,28429.0
2017-12-12,28635.938,28318.0
2017-12-13,28637.291,28377.0
2017-12-14,28645.568,28500.0
2017-12-15,28662.39,28441.0
2017-12-13,28421.076,28377.0
2017-12-14,28426.4,28500.0
2017-12-15,28437.578,28441.0
2017-12-18,28488.426,28663.0
2017-12-19,28513.822,28555.0
2017-12-14,28441.316,28500.0
2017-12-15,28456.428,28441.0
2017-12-18,28536.965,28663.0
2017-12-19,28567.48,28555.0
2017-12-20,28599.021,28617.0
2017-12-15,28551.506,28441.0
2017-12-18,28641.518,28663.0
2017-12-19,28683.91,28555.0
2017-12-20,28728.623,28617.0
2017-12-21,28768.717,28596.0
2017-12-18,28547.36,28663.0
2017-12-19,28573.87,28555.0
2017-12-20,28605.37,28617.0
2017-12-21,28636.709,28596.0
2017-12-22,28670.848,28757.0
2017-12-20,28648.74,28617.0
2017-12-21,28674.76,28596.0
2017-12-22,28709.664,28757.0
2017-12-25,28792.12,28882.25
2017-12-26,28809.086,28924.0
2017-12-21,28695.977,28596.0
2017-12-22,28725.066,28757.0
2017-12-25,28811.574,28882.25
2017-12-26,28829.543,28924.0
2017-12-27,28844.523,29092.0
2017-12-22,28684.74,28757.0
2017-12-25,28769.56,28882.25
2017-12-26,28789.172,28924.0
2017-12-27,28805.373,29092.0
2017-12-28,28805.36,29171.0
2017-12-25,28845.496,28882.25
2017-12-26,28875.54,28924.0
2017-12-27,28901.576,29092.0
2017-12-28,28909.432,29171.0
2017-12-29,28914.38,29372.0
2017-12-27,29008.223,29092.0
2017-12-28,29033.111,29171.0
2017-12-29,29057.28,29372.0
2018-01-01,29057.785,29324.0
2018-01-02,29037.834,29392.0
2017-12-28,29139.877,29171.0
2017-12-29,29157.604,29372.0
2018-01-01,29160.412,29324.0
2018-01-02,29146.422,29392.0
2018-01-03,29138.947,29481.0
2017-12-29,29190.885,29372.0
2018-01-01,29197.408,29324.0
2018-01-02,29190.959,29392.0
2018-01-03,29191.703,29481.0
2018-01-04,29184.418,29472.0
2018-01-01,29359.775,29324.0
2018-01-02,29361.986,29392.0
2018-01-03,29371.414,29481.0
2018-01-04,29373.826,29472.0
2018-01-05,29373.025,29465.0
2018-01-03,29411.73,29481.0
2018-01-04,29416.244,29472.0
2018-01-05,29416.994,29465.0
2018-01-08,29397.967,29270.0
2018-01-09,29420.105,29173.0
2018-01-04,29499.512,29472.0
2018-01-05,29506.01,29465.0
2018-01-08,29489.523,29270.0
2018-01-09,29506.844,29173.0
2018-01-10,29530.822,29343.0
2018-01-05,29518.955,29465.0
2018-01-08,29510.695,29270.0
2018-01-09,29519.076,29173.0
2018-01-10,29530.05,29343.0
2018-01-11,29540.844,29404.0
2018-01-08,29539.285,29270.0
2018-01-09,29550.197,29173.0
2018-01-10,29553.56,29343.0
2018-01-11,29555.518,29404.0
2018-01-12,29542.104,29553.0
2018-01-10,29335.02,29343.0
2018-01-11,29376.14,29404.0
2018-01-12,29422.346,29553.0
2018-01-15,29442.236,29763.0
2018-01-16,29453.234,29830.0
2018-01-11,29458.58,29404.0
2018-01-12,29486.98,29553.0
2018-01-15,29523.1,29763.0
2018-01-16,29533.59,29830.0
2018-01-17,29536.176,29761.0
2018-01-12,29507.322,29553.0
2018-01-15,29550.676,29763.0
2018-01-16,29565.393,29830.0
2018-01-17,29568.086,29761.0
2018-01-18,29569.463,29644.0
2018-01-15,29629.885,29763.0
2018-01-16,29652.58,29830.0
2018-01-17,29653.664,29761.0
2018-01-18,29649.625,29644.0
2018-01-19,29645.107,29743.0
2018-01-17,29772.414,29761.0
2018-01-18,29782.518,29644.0
2018-01-19,29791.705,29743.0
2018-01-22,29779.701,29806.0
2018-01-23,29774.938,29876.0
2018-01-18,29755.215,29644.0
2018-01-19,29760.824,29743.0
2018-01-22,29759.523,29806.0
2018-01-23,29755.549,29876.0
2018-01-24,29755.207,30244.0
2018-01-19,29682.576,29743.0
2018-01-22,29699.834,29806.0
2018-01-23,29700.45,29876.0
2018-01-24,29704.523,30244.0
2018-01-25,29702.305,30367.0
2018-01-22,29758.322,29806.0
2018-01-23,29757.855,29876.0
2018-01-24,29760.838,30244.0
2018-01-25,29760.271,30367.0
2018-01-26,29757.432,30293.75
2018-01-24,29874.336,30244.0
2018-01-25,29875.238,30367.0
2018-01-26,29875.26,30293.75
2018-01-29,29858.855,30074.0
2018-01-30,29855.756,30052.0
2018-01-25,30091.457,30367.0
2018-01-26,30101.248,30293.75
2018-01-29,30103.318,30074.0
2018-01-30,30099.914,30052.0
2018-01-31,30094.91,30064.0
2018-01-26,30234.383,30293.75
2018-01-29,30250.262,30074.0
2018-01-30,30249.438,30052.0
2018-01-31,30245.297,30064.0
2018-02-01,30247.803,30512.0
2018-01-29,30278.133,30074.0
2018-01-30,30268.57,30052.0
2018-01-31,30255.209,30064.0
2018-02-01,30250.746,30512.0
2018-02-02,30247.45,30399.0
2018-01-31,30097.959,30064.0
2018-02-01,30096.814,30512.0
2018-02-02,30098.24,30399.0
2018-02-05,30090.793,30286.0
2018-02-06,30083.846,30182.0
2018-02-01,30095.21,30512.0
2018-02-02,30103.156,30399.0
2018-02-05,30131.037,30286.0
2018-02-06,30137.39,30182.0
2018-02-07,30138.316,29976.0
2018-02-02,30412.266,30399.0
2018-02-05,30448.332,30286.0
2018-02-06,30458.135,30182.0
2018-02-07,30470.408,29976.0
2018-02-08,30466.504,30103.0
2018-02-05,30411.283,30286.0
2018-02-06,30416.992,30182.0
2018-02-07,30421.996,29976.0
2018-02-08,30413.5,30103.0
2018-02-09,30436.791,29999.0
2018-02-07,30306.203,29976.0
2018-02-08,30320.367,30103.0
2018-02-09,30361.232,29999.0
2018-02-12,30390.787,30133.0
2018-02-13,30358.656,30195.0
2018-02-08,30112.795,30103.0
2018-02-09,30150.137,29999.0
2018-02-12,30200.207,30133.0
2018-02-13,30175.879,30195.0
2018-02-14,30178.248,30605.0
2018-02-09,30213.428,29999.0
2018-02-12,30275.754,30133.0
2018-02-13,30260.312,30195.0
2018-02-14,30269.945,30605.0
2018-02-15,30268.316,30549.0
2018-02-12,30102.555,30133.0
2018-02-13,30089.06,30195.0
2018-02-14,30101.32,30605.0
2018-02-15,30101.59,30549.0
2018-02-16,30104.695,30785.0
2018-02-14,30210.928,30605.0
2018-02-15,30225.363,30549.0
2018-02-16,30248.31,30785.0
2018-02-19,30238.348,30715.0
2018-02-20,30222.158,30524.0
2018-02-15,30573.99,30549.0
2018-02-16,30609.102,30785.0
2018-02-19,30584.592,30715.0
2018-02-20,30559.17,30524.0
2018-02-21,30524.928,30459.0
2018-02-16,30596.988,30785.0
2018-02-19,30620.229,30715.0
2018-02-20,30604.77,30524.0
2018-02-21,30576.87,30459.0
2018-02-22,30546.703,30564.0
2018-02-19,30858.162,30715.0
2018-02-20,30846.838,30524.0
2018-02-21,30820.014,30459.0
2018-02-22,30793.842,30564.0
2018-02-23,30758.092,30492.0
2018-02-21,30659.904,30459.0
2018-02-22,30664.955,30564.0
2018-02-23,30667.123,30492.0
2018-02-26,30663.215,30518.0
2018-02-27,30645.059,30306.0
2018-02-22,30546.418,30564.0
2018-02-23,30546.21,30492.0
2018-02-26,30572.846,30518.0
2018-02-27,30568.508,30306.0
2018-02-28,30562.45,30423.0
2018-02-23,30628.162,30492.0
2018-02-26,30655.842,30518.0
2018-02-27,30662.82,30306.0
2018-02-28,30666.834,30423.0
2018-03-01,30650.9,30181.0
2018-02-26,30583.047,30518.0
2018-02-27,30596.521,30306.0
2018-02-28,30610.686,30423.0
2018-03-01,30608.773,30181.0
2018-03-02,30609.373,30473.0
2018-02-28,30344.914,30423.0
2018-03-01,30352.182,30181.0
2018-03-02,30369.674,30473.0
2018-03-05,30400.398,30429.0
2018-03-06,30408.064,30568.0
2018-03-01,30436.248,30181.0
2018-03-02,30455.557,30473.0
2018-03-05,30521.238,30429.0
2018-03-06,30536.16,30568.0
2018-03-07,30528.832,30461.0
2018-03-02,30183.56,30473.0
2018-03-05,30214.818,30429.0
2018-03-06,30217.186,30568.0
2018-03-07,30201.09,30461.0
2018-03-08,30178.787,30436.0
2018-03-05,30509.203,30429.0
2018-03-06,30540.94,30568.0
2018-03-07,30549.777,30461.0
2018-03-08,30539.225,30436.0
2018-03-09,30540.75,30408.0
2018-03-07,30670.469,30461.0
2018-03-08,30681.578,30436.0
2018-03-09,30719.115,30408.0
2018-03-12,30750.03,30340.0
2018-03-13,30705.326,30387.0
2018-03-08,30548.33,30436.0
2018-03-09,30579.992,30408.0
2018-03-12,30632.232,30340.0
2018-03-13,30601.756,30387.0
2018-03-14,30593.422,30413.0
2018-03-09,30514.867,30408.0
2018-03-12,30570.996,30340.0
2018-03-13,30549.648,30387.0
2018-03-14,30550.275,30413.0
2018-03-15,30544.654,30314.0
2018-03-12,30490.832,30340.0
2018-03-13,30477.34,30387.0
2018-03-14,30485.076,30413.0
2018-03-15,30485.787,30314.0
2018-03-16,30478.523,30251.0
2018-03-14,30391.87,30413.0
2018-03-15,30403.078,30314.0
2018-03-16,30416.213,30251.0
2018-03-19,30420.627,30432.0
2018-03-20,30410.836,30284.0
2018-03-15,30425.334,30314.0
2018-03-16,30434.957,30251.0
2018-03-19,30459.252,30432.0
2018-03-20,30452.844,30284.0
2018-03-21,30447.129,30464.0
2018-03-16,30331.918,30251.0
2018-03-19,30337.979,30432.0
2018-03-20,30328.582,30284.0
2018-03-21,30320.31,30464.0
2018-03-22,30311.316,30506.0
2018-03-19,30256.883,30432.0
2018-03-20,30250.805,30284.0
2018-03-21,30245.912,30464.0
2018-03-22,30241.547,30506.0
2018-03-23,30238.059,30901.0
2018-03-21,30313.943,30464.0
2018-03-22,30325.0,30506.0
2018-03-23,30337.27,30901.0
2018-03-26,30354.232,30889.0
2018-03-27,30357.545,30717.0
2018-03-22,30459.855,30506.0
2018-03-23,30484.652,30901.0
2018-03-26,30545.629,30889.0
2018-03-27,30550.822,30717.0
2018-03-28,30548.318,30518.0
2018-03-23,30534.857,30901.0
2018-03-26,30593.459,30889.0
2018-03-27,30597.191,30717.0
2018-03-28,30594.518,30518.0
2018-03-29,30586.385,30426.0
2018-03-26,30773.668,30889.0
2018-03-27,30765.85,30717.0
2018-03-28,30755.63,30518.0
2018-03-29,30742.22,30426.0
2018-03-30,30727.705,30559.75
2018-03-28,30859.393,30518.0
2018-03-29,30869.725,30426.0
2018-03-30,30869.092,30559.75
2018-04-02,30829.508,30961.0
2018-04-03,30811.77,30625.0
2018-03-29,30592.32,30426.0
2018-03-30,30598.152,30559.75
2018-04-02,30597.951,30961.0
2018-04-03,30586.736,30625.0
2018-04-04,30575.715,30886.0
2018-03-30,30434.281,30559.75
2018-04-02,30430.256,30961.0
2018-04-03,30421.344,30625.0
2018-04-04,30414.05,30886.0
2018-04-05,30405.953,30505.0
2018-04-02,30561.768,30961.0
2018-04-03,30562.467,30625.0
2018-04-04,30556.64,30886.0
2018-04-05,30546.691,30505.0
2018-04-06,30530.824,30605.0
2018-04-04,30682.426,30886.0
2018-04-05,30708.9,30505.0
2018-04-06,30721.268,30605.0
2018-04-09,30730.082,30675.0
2018-04-10,30725.336,30798.0
2018-04-05,30948.074,30505.0
2018-04-06,30963.64,30605.0
2018-04-09,30992.693,30675.0
2018-04-10,31004.066,30798.0
2018-04-11,30996.156,31244.0
2018-04-06,30554.176,30605.0
2018-04-09,30598.666,30675.0
2018-04-10,30601.686,30798.0
2018-04-11,30589.932,31244.0
2018-04-12,30560.89,30897.0
2018-04-09,30716.24,30675.0
2018-04-10,30737.186,30798.0
2018-04-11,30743.533,31244.0
2018-04-12,30732.158,30897.0
2018-04-13,30696.285,31005.0
2018-04-11,30934.592,31244.0
2018-04-12,30932.727,30897.0
2018-04-13,30915.338,31005.0
2018-04-16,30925.3,31167.0
2018-04-17,30915.367,31257.0
2018-04-12,31278.066,30897.0
2018-04-13,31249.133,31005.0
2018-04-16,31245.848,31167.0
2018-04-17,31237.328,31257.0
2018-04-18,31229.44,31410.0
2018-04-13,30995.814,31005.0
2018-04-16,30985.396,31167.0
2018-04-17,30981.238,31257.0
2018-04-18,30980.521,31410.0
2018-04-19,30973.145,31479.0
2018-04-16,31082.887,31167.0
2018-04-17,31082.447,31257.0
2018-04-18,31083.547,31410.0
2018-04-19,31081.514,31479.0
2018-04-20,31075.799,31314.0
2018-04-18,31323.416,31410.0
2018-04-19,31333.748,31479.0
2018-04-20,31340.945,31314.0
2018-04-23,31350.86,31164.0
2018-04-24,31348.22,31262.0
2018-04-19,31453.053,31479.0
2018-04-20,31477.951,31314.0
2018-04-23,31518.041,31164.0
2018-04-24,31523.324,31262.0
2018-04-25,31540.873,31301.0
2018-04-20,31524.717,31314.0
2018-04-23,31578.787,31164.0
2018-04-24,31586.262,31262.0
2018-04-25,31605.9,31301.0
2018-04-26,31617.848,31158.0
2018-04-23,31413.004,31164.0
2018-04-24,31404.465,31262.0
2018-04-25,31406.584,31301.0
2018-04-26,31404.807,31158.0
2018-04-27,31403.078,31129.0
2018-04-25,31316.904,31301.0
2018-04-26,31324.408,31158.0
2018-04-27,31337.219,31129.0
2018-04-30,31347.7,30947.0
2018-05-01,31328.643,30874.0
2018-04-26,31358.883,31158.0
2018-04-27,31366.643,31129.0
2018-04-30,31391.326,30947.0
2018-05-01,31372.012,30874.0
2018-05-02,31375.674,30926.0
2018-04-27,31258.08,31129.0
2018-04-30,31321.117,30947.0
2018-05-01,31313.975,30874.0
2018-05-02,31327.598,30926.0
2018-05-03,31340.105,31003.0
2018-04-30,31278.283,30947.0
2018-05-01,31280.777,30874.0
2018-05-02,31301.883,30926.0
2018-05-03,31322.53,31003.0
2018-05-04,31333.633,31068.0
2018-05-02,30908.693,30926.0
2018-05-03,30933.252,31003.0
2018-05-04,30954.469,31068.0
2018-05-07,31006.781,31247.0
2018-05-08,31008.426,31200.0
2018-05-03,30943.346,31003.0
2018-05-04,30964.947,31068.0
2018-05-07,31037.885,31247.0
2018-05-08,31044.188,31200.0
2018-05-09,31039.15,31303.0
2018-05-04,31003.137,31068.0
2018-05-07,31084.16,31247.0
2018-05-08,31097.656,31200.0
2018-05-09,31100.31,31303.0
2018-05-10,31103.951,31352.0
2018-05-07,31140.021,31247.0
2018-05-08,31164.01,31200.0
2018-05-09,31177.72,31303.0
2018-05-10,31192.023,31352.0
2018-05-11,31188.744,31500.0
2018-05-09,31290.473,31303.0
2018-05-10,31318.502,31352.0
2018-05-11,31337.156,31500.0
2018-05-14,31341.979,31496.0
2018-05-15,31337.717,31186.0
2018-05-10,31405.455,31352.0
2018-05-11,31422.748,31500.0
2018-05-14,31434.936,31496.0
2018-05-15,31437.64,31186.0
2018-05-16,31430.512,31007.0
2018-05-11,31451.117,31500.0
2018-05-14,31468.951,31496.0
2018-05-15,31476.562,31186.0
2018-05-16,31474.62,31007.0
2018-05-17,31469.35,30986.0
2018-05-14,31584.574,31496.0
2018-05-15,31596.59,31186.0
2018-05-16,31598.207,31007.0
2018-05-17,31598.47,30986.0
2018-05-18,31598.734,31093.0
2018-05-16,31258.627,31007.0
2018-05-17,31256.604,30986.0
2018-05-18,31258.205,31093.0
2018-05-21,31251.91,31114.0
2018-05-22,31246.006,31111.0
2018-05-17,31004.504,30986.0
2018-05-18,31005.184,31093.0
2018-05-21,30984.26,31114.0
2018-05-22,30977.021,31111.0
2018-05-23,30969.008,31186.0
2018-05-18,30979.174,31093.0
2018-05-21,30970.15,31114.0
2018-05-22,30959.4,31111.0
2018-05-23,30949.389,31186.0
2018-05-24,30945.463,31461.0
2018-05-21,31071.994,31114.0
2018-05-22,31069.793,31111.0
2018-05-23,31061.18,31186.0
2018-05-24,31055.037,31461.0
2018-05-25,31037.598,31194.0
2018-05-23,31089.18,31186.0
2018-05-24,31088.408,31461.0
2018-05-25,31077.998,31194.0
2018-05-28,31038.893,30971.0
2018-05-29,31028.893,31184.0
2018-05-24,31175.188,31461.0
2018-05-25,31161.21,31194.0
2018-05-28,31133.486,30971.0
2018-05-29,31119.764,31184.0
2018-05-30,31105.55,31030.0
2018-05-25,31462.057,31194.0
2018-05-28,31476.994,30971.0
2018-05-29,31460.215,31184.0
2018-05-30,31432.346,31030.0
2018-05-31,31397.188,30882.0
2018-05-28,31209.754,30971.0
2018-05-29,31202.16,31184.0
2018-05-30,31187.072,31030.0
2018-05-31,31167.852,30882.0
2018-06-01,31147.627,30568.0
2018-05-30,31137.48,31030.0
2018-05-31,31139.08,30882.0
2018-06-01,31136.752,30568.0
2018-06-04,31124.137,30708.0
2018-06-05,31115.04,30699.0
2018-05-31,31023.736,30882.0
2018-06-01,31016.297,30568.0
2018-06-04,31005.477,30708.0
2018-06-05,31002.691,30699.0
2018-06-06,30999.354,30755.0
2018-06-01,30840.775,30568.0
2018-06-04,30838.623,30708.0
2018-06-05,30839.918,30699.0
2018-06-06,30843.014,30755.0
2018-06-07,30844.377,31055.0
2018-06-04,30609.662,30708.0
2018-06-05,30620.904,30699.0
2018-06-06,30634.027,30755.0
2018-06-07,30647.076,31055.0
2018-06-08,30657.652,31076.0
2018-06-06,30732.12,30755.0
2018-06-07,30741.146,31055.0
2018-06-08,30756.713,31076.0
2018-06-11,30819.703,31035.0
2018-06-12,30841.23,30952.0
2018-06-07,30753.31,31055.0
2018-06-08,30756.688,31076.0
2018-06-11,30811.496,31035.0
2018-06-12,30833.844,30952.0
2018-06-13,30854.14,30952.0
2018-06-08,30955.48,31076.0
2018-06-11,31161.002,31035.0
2018-06-12,31227.684,30952.0
2018-06-13,31272.621,30952.0
2018-06-14,31322.684,31145.0
2018-06-11,31257.84,31035.0
2018-06-12,31318.328,30952.0
2018-06-13,31353.547,30952.0
2018-06-14,31406.95,31145.0
2018-06-15,31426.379,30804.0
2018-06-13,30968.66,30952.0
2018-06-14,31002.275,31145.0
2018-06-15,31021.77,30804.0
2018-06-18,31067.51,30773.0
2018-06-19,31062.545,30702.0
2018-06-14,30964.205,31145.0
2018-06-15,30974.994,30804.0
2018-06-18,31025.24,30773.0
2018-06-19,31025.484,30702.0
2018-06-20,31013.95,30605.0
2018-06-15,31163.158,30804.0
2018-06-18,31242.7,30773.0
2018-06-19,31253.504,30702.0
2018-06-20,31247.156,30605.0
2018-06-21,31232.076,30451.0
2018-06-18,30833.453,30773.0
2018-06-19,30829.336,30702.0
2018-06-20,30820.027,30605.0
2018-06-21,30806.098,30451.0
2018-06-22,30790.09,30498.0
2018-06-20,30726.816,30605.0
2018-06-21,30730.057,30451.0
2018-06-22,30733.367,30498.0
2018-06-25,30715.598,30540.0
2018-06-26,30699.068,30480.0
2018-06-21,30620.588,30451.0
2018-06-22,30620.959,30498.0
2018-06-25,30604.79,30540.0
2018-06-26,30590.06,30480.0
2018-06-27,30572.674,30606.0
2018-06-22,30461.947,30498.0
2018-06-25,30453.205,30540.0
2018-06-26,30439.549,30480.0
2018-06-27,30424.656,30606.0
2018-06-28,30410.842,30431.0
2018-06-25,30503.188,30540.0
2018-06-26,30501.965,30480.0
2018-06-27,30495.68,30606.0
2018-06-28,30484.111,30431.0
2018-06-29,30475.918,30363.0
2018-06-27,30482.395,30606.0
2018-06-28,30485.742,30431.0
2018-06-29,30495.502,30363.0
2018-07-02,30489.986,30153.0
2018-07-03,30497.21,30469.0
2018-06-28,30564.928,30431.0
2018-06-29,30578.615,30363.0
2018-07-02,30628.646,30153.0
2018-07-03,30649.988,30469.0
2018-07-04,30662.832,30510.0
2018-06-29,30431.277,30363.0
2018-07-02,30440.777,30153.0
2018-07-03,30442.113,30469.0
2018-07-04,30438.266,30510.0
2018-07-05,30434.316,30541.0
2018-07-02,30340.38,30153.0
2018-07-03,30340.738,30469.0
2018-07-04,30332.797,30510.0
2018-07-05,30322.736,30541.0
2018-07-06,30310.705,30582.0
2018-07-04,30425.67,30510.0
2018-07-05,30442.318,30541.0
2018-07-06,30464.717,30582.0
2018-07-09,30518.645,30638.0
2018-07-10,30529.883,30551.0
2018-07-05,30516.623,30541.0
2018-07-06,30533.725,30582.0
2018-07-09,30621.725,30638.0
2018-07-10,30642.86,30551.0
2018-07-11,30653.805,30344.0
2018-07-06,30570.717,30582.0
2018-07-09,30663.932,30638.0
2018-07-10,30694.578,30551.0
2018-07-11,30713.441,30344.0
2018-07-12,30723.771,30175.0
2018-07-09,30684.723,30638.0
2018-07-10,30722.852,30551.0
2018-07-11,30749.346,30344.0
2018-07-12,30765.652,30175.0
2018-07-13,30761.21,30131.0
2018-07-11,30579.6,30344.0
2018-07-12,30601.096,30175.0
2018-07-13,30616.266,30131.0
2018-07-16,30624.576,30103.0
2018-07-17,30601.242,29757.0
2018-07-12,30357.303,30175.0
2018-07-13,30363.135,30131.0
2018-07-16,30363.658,30103.0
2018-07-17,30349.514,29757.0
2018-07-18,30333.086,29799.0
